192.089981, 336.399994, 670.079956, 7.966719, 34.544426, 24.208778, 2, 34
192.627487, 340.200012, 671.550049, 8.083002, 34.163582, 24.897202, 2, 34
193.380005, 342.399994, 672.080017, 8.923339, 36.240734, 25.780798, 2, 34
194.239990, 346.399994, 673.400085, 8.462034, 35.268261, 25.173479, 2, 34
195.109985, 349.600006, 674.119995, 7.349397, 32.927002, 23.515667, 2, 34
196.399994, 353.600037, 674.640076, 6.926943, 34.880592, 20.634178, 2, 34
196.399994, 356.800018, 676.080078, 5.385278, 33.096645, 16.716009, 2, 34
197.270004, 359.200043, 676.080078, 5.394878, 34.641628, 15.838684, 2, 34
197.699982, 364.400024, 676.900024, 3.201768, 33.577141, 8.999855, 2, 34
198.130005, 368.000031, 677.200012, 2.159656, 34.791714, 5.137900, 2, 34
198.559998, 370.399994, 676.760071, 1.771073, 35.910267, 3.651219, 2, 34
198.344986, 374.400024, 677.459961, 0.745016, 33.203381, 0.578217, 2, 34
198.344986, 377.600037, 677.420044, 179.471375, 146.821259, 176.124329, 2, 34
198.344986, 381.600067, 677.200012, 178.621628, 145.453552, 173.369232, 2, 34
198.559982, 384.400024, 676.560120, 177.829987, 138.423492, 172.105576, 2, 34
198.273315, 388.266724, 676.533386, 178.110336, 138.618668, 172.837448, 2, 34
198.129990, 391.200012, 676.200012, 177.827347, 139.300720, 171.952301, 2, 34
198.345001, 395.200012, 675.459961, 178.501724, 138.771759, 173.886963, 2, 34
198.344986, 397.600037, 675.380005, 178.820328, 138.815002, 174.755737, 2, 34
197.269989, 401.600037, 676.080017, 179.669022, 142.083939, 176.988693, 2, 34
197.269989, 405.600006, 676.000000, 0.173800, 38.414513, -1.496396, 2, 34
196.614975, 410.399994, 676.419983, 1.578780, 40.158379, 2.449017, 2, 34
195.755005, 413.600037, 677.419983, 2.753747, 40.342491, 5.720146, 2, 34
195.253326, 416.533386, 678.106689, 2.941406, 41.454174, 5.997365, 2, 34
194.239990, 420.799988, 680.040039, 2.148208, 39.834446, 4.109739, 2, 34
194.240005, 424.000000, 680.000061, 1.156433, 42.834892, 1.031096, 2, 34
193.594986, 427.200043, 680.339966, 179.991882, 138.840363, 177.970825, 2, 34
193.380005, 430.399994, 680.679993, 178.210159, 138.314178, 173.150665, 2, 34
192.735001, 433.600006, 680.500000, 177.463318, 139.159424, 170.970337, 2, 34
192.949997, 437.600037, 679.599976, 176.667236, 136.553116, 169.404465, 2, 34
192.949982, 440.800018, 678.840027, 176.824600, 136.495071, 169.821609, 2, 34
192.735001, 445.600037, 678.520020, 178.146210, 140.263992, 172.694000, 2, 34
192.949982, 448.800018, 677.880066, 178.824982, 140.394073, 174.619202, 2, 34
193.809982, 452.399994, 676.839966, 0.251187, 39.899410, -1.294638, 2, 34
195.110001, 456.399994, 676.099976, 2.355461, 39.398373, 4.781930, 2, 34
195.453979, 460.479980, 676.320007, 3.398270, 36.107563, 8.773865, 2, 34
197.269989, 462.400024, 675.400024, 5.003816, 37.149525, 13.335283, 2, 34
198.130005, 467.200043, 676.080017, 6.261529, 33.804375, 19.212074, 2, 34
200.289993, 470.399994, 676.119934, 7.884336, 32.847980, 25.383224, 2, 34
201.364990, 473.600006, 676.760010, 7.786211, 30.265682, 27.510155, 2, 34
203.524979, 477.600037, 678.080078, 7.992859, 26.670084, 32.531700, 2, 34
205.684998, 479.200043, 677.559998, 9.332446, 27.124115, 37.244057, 2, 34
209.349991, 482.400024, 678.119995, 8.894225, 23.495695, 41.385960, 2, 34
212.589981, 484.799988, 678.180115, 7.896605, 20.801199, 41.960743, 2, 34
215.399979, 487.200043, 679.440063, 4.852554, 13.496859, 41.711098, 2, 34
219.494965, 489.600006, 680.599976, 2.405108, 8.593575, 35.128895, 2, 34
222.300003, 490.400024, 680.359924, 2.285682, 7.877627, 37.090981, 2, 34
225.540009, 491.200073, 680.919983, 0.919785, 4.246120, 34.313381, 2, 34
230.503326, 492.000000, 680.813354, 0.942342, 4.042191, 37.937588, 2, 34
233.526657, 492.000000, 680.733337, 0.290324, 2.226927, 38.972237, 2, 34
